Ticker,CIK
NILE,1091171
NIM,890119
NIMU,720762
NIO,878242
NIQ,1564584
NIV,1403795
NIVI,1123312
NIVM,770461
NJMC,1030192
NJR,356309
NJV,1454980
NKA,1483830
NKE,320187
NKG,1177219
NKL,1090117
NKO,1090123
NKR,1161069
NKSH,796534
NKT,1333578
NKTR,906709
NKX,1195738
NL,72162
NLC,1298341
NLCI,721237
NLEQ,1280191
NLN,798078
NLN,1387713
NLNK,1126234
NLP,1278384
NLS,1078207
NLSN,1492633
NLST,1282631
NLX,44800
NLX,1415362
NLXI,857501
NLY,1043219
NMA,857361
NMB,1090120
NMBL,1452751
NMD,1412495
NMED,1493040
NMEN,1126983
NMFC,1496099
NMG,819539
NMGC,1030485
NMGL,1393283
NMHC,813562
NMHIF,1333172
NMI,830271
NMIH,1547903
NMIL,807524
NMKP,71932
NMKT,1092083
NML,1562051
NMO,860188
NMP,890897
NMRX,870753
NMSS,915866
NMT,897419
NMTI,1017259
NMXS,1101865
NMY,897424
NMZ,1266585
NNA,1437260
NNAN,863895
NNB,1158728
NNBR,918541
NNC,899761
NNCO,1112748
NNCT,108852
NNCT,1176435
NNDS,1098074
NNF,885712
NNI,1258602
NNJ,890898
NNM,830264
NNN,751364
NNO,1158730
NNP,856226
NNPP,891417
NNSR,1286648
NNUP,888981
NNUTU,792161
NNVC,1379006
NNY,818850
NOAL,1085115
NOBH,72205
NOBL,1034258
NOC,1133421
NOIZ,820097
NOLD,72243
NOM,899782
NOMW,1120023
NOOF,847383
NOR,1422105
NORPF,843296
NOTE,1271076
NOTTRADING,1105692
NOV,1021860
NOVA,1086939
NOVB,353191
NOVL,758004
NOVN,815838
NOVS,1025953
NOVT,1012131
NOVZ,1425173
NOW,1373715
NOX,1227699
NP,1296435
NPBC,700733
NPC,885711
NPDI,1138659
NPDV,1279715
NPEN,1309127
NPEN,1401434
NPF,880845
NPFV,1220819
NPG,899758
NPHC,1119643
NPI,833251
NPK,80172
NPKG,1178377
NPLA,1054070
NPM,885734
NPN,1454978
NPO,1164863
NPP,849998
NPSI,764765
NPSP,890465
NPT,896061
NPTE,1171218
NPTH,833140
NPTI,1098532
NPTK,1088788
NPTN,1227025
NPTT,1261686
NPV,897421
NPWZ,1162816
NPX,906959
NPY,897427
NQC,868440
NQCI,872544
NQF,870779
NQI,869405
NQJ,870778
NQM,862716
NQN,868449
NQP,870780
NQS,872064
NQU,874506
NR,71829
NRB,1090121
NRBT,1388180
NRCIA,70487
NRCNA,818010
NRDCQ,797167
NRDS,72316
NREB,746253
NRF,1273801
NRG,1013871
NRGN,849043
NRGP,1228068
NRGX,356591
NRI,1221327
NRIM,1163370
NRIP,1312211
NRK,1195739
NRLB,1006820
NRMG,1096840
NRO,1261166
NROM,709005
NRP,1171486
NRPH,1288379
NRRD,72418
NRT,72633
NRVN,78311
NRWS,1232951
NRXI,1040839
NRYM,819671
NRZ,1556593
NS,1110805
NSAV,1432176
NSBC,1175029
NSBG,1313730
NSBK,1068179
NSC,702165
NSCN,1088454
NSCT,1022505
NSDA,1157624
NSDB,898624
NSE,1314822
NSE,1527547
NSEC,865058
NSFC,744485
NSH,1223786
NSHA,69680
NSIT,932696
NSL,1093428
NSLP,1560443
NSLT,1080316
NSM,70530
NSM,1520566
NSO,75448
NSOL,1116112
NSP,1000753
NSPH,1105184
NSPR,1433607
NSR,1265888
NSRP,92275
NSS,745026
NSSC,69633
NST,1035675
NSTC,1089638
NSTG,1401708
NSTK,737207
NSTR,1351509
NSYS,722313
NT,72911
NTAP,1002047
NTBKQ,1035826
NTC,899752
NTCT,1078075
NTDL,1144347
NTEC,877902
NTEK,1425905
NTEUE,1114937
NTFSF,1084201
NTFY,1031980
NTG,1057693
NTG,1284818
NTG,1490286
NTGR,1122904
NTHH,797564
NTI,875582
NTI,1533454
NTII,918112
NTIP,1065078
NTIQ,1084827
NTK,1216596
NTLB,1138586
NTLI,906347
NTLK,1383825
NTLS,1328571
NTMD,927829
NTMM,318622
NTMS,836937
NTN,748592
NTNY,1059189
NTOL,1025573
NTOP,1086472
NTPA,1012482
NTQ,1366578
NTRC,811419
NTRI,1096376
NTRN,1135140
NTRO,1087779
NTRS,73124
NTRT,1095480
NTSC,110536
NTSL,1071342
NTSP,1496623
NTST,1011028
NTTI,1065734
NTTL,1084883
NTUR,716749
NTWK,1039280
NTWO,1077301
NTX,878201
NTY,70793
NU,72741
NUAN,1002517
NUAN,1102556
NUC,879826
NUCO,947577
NUCO,1106607
NUE,73309
NUF,878180
NUFO,1090215
NUHC,718074
NUI,1105192
NUIN,1273385
NUJ,1161070
NULM,71557
NUM,878198
NUMD,1543637
NUN,879819
NUNC,1333563
NUO,878200
NURO,1289850
NUS,1021561
NUTR,1050007
NUV,812801
NUVA,1142596
NUVM,1170652
NUVO,907654
NUW,1450445
NUWV,1009802
NVAE,1096915
NVAL,106374
NVAO,1137469
NVAX,1000694
NVC,874142
NVD,1043873
NVDA,1045810
NVDM,888358
NVEC,724910
NVEE,1532961
NVFN,1119689
NVG,1090116
NVGN,1075880
NVH,910655
NVI,868263
NVIC,904896
NVIV,1292519
NVJ,1165383
NVL,1304280
NVLS,836106
NVLX,1157075
NVMI,1109345
NVMN,1372184
NVN,874143
NVNT,1282980
NVR,906163
NVSL,1293413
NVSL,1493552
NVSRF,877019
NVST,1006384
NVT,834208
NVTL,1022652
NVX,1127706
NVY,1158729
NWAC,1058033
NWBA,53500
NWBD,799426
NWBI,1471265
NWBT,1072379
NWCB,1157282
NWCN,934796
NWD,1089590
NWEC,73088
NWF,1196362
NWFI,1041753
NWFL,1013272
NWGD,352447
NWGN,833837
NWHM,1574596
NWI,1177214
NWINOB,919864
NWIR,915016
NWK,752431
NWL,814453
NWLF,1134011
NWLI,70684
NWLM,1353538
NWMV,1066764
NWN,73020
NWPG,1289223
NWPP,1163389
NWPW,1119307
NWPX,1001385
NWRE,894743
NWRS,1017483
NWS,1308161
NWS,1564708
NWSB,1042064
NWTB,1080008
NWTR,1479488
NWY,1211351
NX,276889
NX,1423221
NXC,885732
NXCN,1053113
NXE,1177212
NXES,1561781
NXGB,1343465
NXGNF,835688
NXGV,1124111
NXHC,1233275
NXI,1087788
NXJ,1087786
NXK,1131063
NXL,798288
NXM,1087787
NXMR,1088800
NXN,885731
NXP,883618
NXPN,1327195
NXPS,1047499
NXQ,885733
NXR,888411
NXRA,1070534
NXSO,314307
NXST,1142417
NXTI,1071991
NXTL,824169
NXTM,1333170
NXTP,1085707
NXTZ,1311344
NXWI,1445625
NXXI,744962
NXZ,1131062
NYCB,910073
NYER,884647
NYFXE,99047
NYH,1196875
NYLD,1567683
NYM,847431
NYMT,1273685
NYNY,906780
NYRR,1020173
NYSYCO,1467808
NYT,71691
NYTE,1475899
NYV,1454981
NYWT,1526185
NYX,1326579
NYX,1368007
NZ,1132484
NZF,1137887
NZH,1137888
NZR,1137885
NZW,1087785
NZX,1097668
NZYM,749290
O,726728
O,1107565
OABC,1470795
OAK,1403528
OAKF,949695
OAKF,949953
OAKR,216748
OAKS,1547546
OAKT,824225
OAOT,1043476
OAS,1486159
OATS,909990
OBAF,1471088
OBAS,1077618
OBCI,350737
OBIE,1025169
OBJE,1489256
OBNH,1261204
OBSD,825521
OC,1370946
OCA,931702
OCAS,73952
OCCF,1000230
OCCM,1108185
OCEE,1437494
OCEX,73759
OCFC,1004702
OCIP,1578932
OCIR,1575051
OCLG,799694
OCLR,882484
OCLR,1110647
OCLS,1367083
OCN,873860
OCNB,1182555
OCPI,1122668
OCR,353230
OCRI,1114222
OCRX,1274644
OCTH,1067675
OCTI,891462
OCTL,1071840
OCTX,1444837
OCZ,1355128
ODC,74046
ODDJ,1022536
ODFL,878927
ODMO,1292026
ODP,800240
ODSY,1129623
ODYC,1346377
ODZA,1489300
OE,73960
OEI,320321
OESX,1409375
OFC,860546
OFED,1501078
OFFO,1272771
OFG,1030469
OFI,1101020
OFIX,884624
OFLX,1317945
OFS,1487918
OFSI,1362599
OGBY,1129981
OGBYP,1082816
OGE,1021635
OGNT,1301180
OGS,1587732
OHAQ,1338648
OHB,38570
OHGI,225211
OHI,888491
OHNA,30966
OHP,865084
OHRI,887757
OHRP,1173281
OHSB,919644
OI,812074
OIA,835333
OIB,847593
OIC,861069
OICO,73773
OII,73756
OILT,1516007
OINK,1486299
OIS,1121484
OISI,885317
OKE,74154
OKE,1039684
OKFC,1038459
OKME,830483
OKN,1364714
OKRG,73605
OKSB,914374
OLA,1310709
OLBG,1314196
OLBK,1253317
OLCB,1096654
OLED,1297968
OLGR,74058
OLGX,1278129
OLIE,1533311
OLKT,1166161
OLN,74303
OLP,712770
OMAC,1325823
OMBP,1389870
OMC,29989
OMCL,926326
OMCM,1034592
OMCY,1411586
OMDC,1108943
OMDI,842013
OME,1053650
OMED,1302573
OMEF,705671
OMER,1285819
OMEX,798528
OMG,899723
OMHI,1085402
OMI,75252
OMIF,841501
OMM,1061571
OMN,1090061
OMNI,1046212
OMPI,1375247
OMRI,1349426
OMRX,946428
OMS,829801
OMTH,1477598
OMTK,1404804
OMTL,1020579
OMTR,1357525
OMVE,1449224
OMX,12978
OMX,929428
ONB,707179
ONCE,1425919
ONCI,1300867
ONCO,1020871
ONCP,1111845
ONCS,1444307
ONCU,1039646
ONE,1067092
ONE,1486800
ONEI,74585
ONES,1079880
ONEV,1096088
ONEZ,1372267
ONFC,1070190
ONFC,1485001
ONH,755113
ONI,1174940
ONIN,1520586
ONNN,1097864
ONPR,812446
ONSE,909171
ONSM,919130
ONSS,1012141
ONT,1045280
ONTC,925288
ONTC,1427352
ONTG,1506385
ONTN,824104
ONTX,1130598
ONTY,1412067
ONVC,1058786
ONVI,1100917
ONVO,1497253
ONXS,1014383
ONXX,1012140
ONYI,1192907
ONYX,1006614
OO,946356
OOO,1405287
OPBL,1303433
OPBP,1216128
OPCO,1094139
OPCT,1121648
OPEN,873538
OPEN,1125914
OPGX,1168776
OPHC,1288855
OPHT,1410939
OPIX,863061
OPK,944809
OPLK,1022225
OPLM,1060409
OPLO,1116884
OPMC,820474
OPMR,1015923
OPNT,1108924
OPOF,740971
OPRX,1448431
OPST,74688
OPSW,1100813
OPT,311046
OPTC,275858
OPTI,899297
OPTK,1014920
OPTL,907658
OPTM,1219169
OPTN,884064
OPTO,1096689
OPTR,1142576
OPTT,1378140
OPTV,1096958
OPWR,1101152
OPXA,1069308
OPXS,1397016
OPXT,1157780
OPY,79163
OPY,791963
ORA,1296445
ORAC,1490711
ORB,820736
ORBC,1361983
ORBM,1370729
ORBT,74818
ORBZ,1173495
ORC,1518621
ORCA,1408956
ORCC,888953
ORCD,1339729
ORCH,1107216
ORCI,911673
ORCL,777676
ORCL,1341439
OREX,1278906
OREX,1382911
ORFG,1438672
ORFR,1037115
ORG,1442634
ORGN,1268039
ORGT,832810
ORH,1137048
ORI,74260
ORIT,1374756
ORIT,1483195
ORLY,898173
ORM,1556364
ORMP,1176309
ORN,1402829
ORNC,1098996
ORNG,932372
ORPH,929548
ORPN,1358190
ORRF,826154
ORTE,1090052
ORTN,889992
ORYN,1436164
ORYX,915355
OS,830260
OSBC,357173
OSBK,1375336
OSCE,1180743
OSCI,356830
OSEE,924101
OSEO,1500198
OSG,75208
OSGE,1405686
OSGL,1004411
OSH,896842
OSHC,1298716
OSHC,1444397
OSI,874691
OSIP,729922
OSIR,1360886
OSIS,1039065
OSK,775158
OSKY,741390
OSLE,1403433
OSP,1409134
OSRC,1118421
OSRS,1122380
OSTE,874734
OSTK,1130713
OSTN,74273
OSTX,932631
OSULP,915354
OSUR,1116463
OTCQB,928375
OTD,1117458
OTEL,1144546
OTES,858748
OTFC,1041122
OTGO,1014343
OTIV,1021604
OTIX,1006281
OTL,1054905
OTMI,1341997
OTOW,1326852
OTT,1288359
OTTR,75129
OTTR,1466593
OTTW,1321070
OTV,722839
OUSA,846732
OUTD,760326
OUTL,867490
OUTR,941604
OVAS,1544227
OVBC,894671
OVEN,916545
OVER,1060439
OVLG,32284
OVLY,1431567
OVNIF,1137764
OVNT,1061859
OVRL,889930
OVTI,1106851
OWENQ,75234
OWHC,1104538
OWOO,1017616
OWOS,921046
OWW,1394159
OXBT,34956
OXF,1412347
OXFD,1586049
OXFV,1168220
OXGN,908259
OXIS,109657
OXLC,1495222
OXM,75288
OXPS,1299688
OXY,797468
OYMP,934646
OYOG,1001115
OZM,1403256
OZRK,1038205
P,1230276
PA,1310897
PAA,1070423
PAB,705200
PABR,1371487
PACB,1299130
PACI,1038541
PACK,882830
PACR,1091735
PACT,815017
PACV,882800
PACW,1071598
PACW,1102112
PAET,1372041
PAG,1019849
PAGI,771729
PAGP,1410660
PAGP,1581990
PAH,1590714
PAI,75398
PALC,801904
PALM,1100389
PALTF,1490078
PALV,1278465
PAMT,1493761
PANC,1040017
PANG,1024048
PANL,1005284
PANW,1327567
PAOS,936446
PAQS,773717
PAR,1408501
PARF,76149
PARL,802356
PARS,713275
PAS,1084230
PASW,1082324
PATD,1003961
PATH,1375200
PATK,76605
PATR,844059
PATY,1017813
PAVC,1076607
PAWS,1346973
PAX,923877
PAY,820580
PAY,1312073
PAY,1338360
PAYD,1017655
PAYGARD,1106976
PAYX,723531
PBCE,885542
PBCI,854071
PBCP,1528610
PBCT,1378946
PBCW,1496818
PBF,1267150
PBF,1534504
PBG,1076405
PBH,1295522
PBH,1295947
PBHC,1046188
PBHG,1077150
PBI,78814
PBIB,1358356
PBIO,830656
PBIP,1302324
PBIP,1578776
PBIX,1000235
PBIZ,1069469
PBKS,818969
PBME,1020475
PBNY,1070154
PBOF,1283193
PBPB,1195734
PBSK,1511071
PBSO,899166
PBSV,1304161
PBT,319654
PBTC,762128
PBTH,1268659
PBY,77449
PBYI,1401667
PCA,892980
PCAF,1108507
PCAP,1321560
PCAR,75362
PCBC,357264
PCBI,1100983
PCBK,1084171
PCBK,1084717
PCBN,1388337
PCC,908311
PCCC,1050377
PCCI,912048
PCCM,1071775
PCE,830748
PCE,1172857
PCF,810943
PCFC,867713
PCFG,1137855
PCFHF,936801
PCG,75488
PCG,1004980
PCH,79716
PCH,1338749
PCHM,876645
PCI,1558629
PCIS,1017440
PCK,1170300
PCL,849213
PCLE,774695
PCLI,1171180
PCLL,1044490
PCLN,1075531
PCLP,946112
PCM,908187
PCMT,1391674
PCN,1160990
PCNTF,1074245
PCO,898444
PCO,1159119
PCO,1359555
PCOI,1390533
PCOM,1389034
PCOP,1273013
PCOR,1106917
PCP,79958
PCPZ,1410690
PCQ,1140411
PCRG,923771
PCRX,1396814
PCSA,1086844
PCSR,1065191
PCST,1302502
PCSV,1122020
PCTI,1057083
PCTU,945481
PCTY,1005972
PCUV,1124802
PCV,938380
PCX,1376812
PCYC,949699
PCYG,50471
PCYN,812306
PD,78066
PDAE,1167880
PDC,320575
PDCE,77877
PDCN,1093984
PDCO,891024
PDE,833081
PDEC,789097
PDEX,788920
PDF,868549
PDFS,1120914
PDGE,771485
PDH,1523733
PDHO,313353
PDI,1510599
PDII,1054102
PDIV,1140003
PDLI,882104
PDM,1042776
PDNLB,731245
PDO,81318
PDOS,1410132
PDPR,1280894
PDQ,80293
PDRT,759153
PDSG,921438
PDT,855886
PDVG,1137667
PDX,893949
PDYN,76174
PEAK,1036081
PEB,1474098
PEBK,1093672
PEBO,318300
PEC,1317577
PECS,1103013
PED,1141197
PED,1289863
PEDE,1046587
PEDH,729156
PEET,917968
PEFF,1024075
PEFX,1090431
PEG,788784
PEGA,1013857
PEGI,1561660
PEGPR,81033
PEGS,1040261
PEI,77281
PEII,1467434
PEIX,778164
PEK,1137360
PELE,1015789
PEM,922577
PEN,77227
PENDING,1271810
PENDING,1278363
PENDING,1399215
PENDING,1406932
PENG,318107
PENN,921738
PENX,739608
PEO,216851
PEOP,1485964
PEP,77476
PEPR,1448242
PEPT,1357878
PER,894253
PER,1521168
PERF,719662
PERF,880460
PERY,900349
PESI,891532
PET,75527
PETC,888455
PETM,863157
PETS,1040130
PETX,1509190
PEX,911359
PEX,1368613
PF,1564822
PFACP,202932
PFAE,790023
PFAP,1402281
PFB,1004969
PFBI,887919
PFBX,770460
PFCB,1039889
PFCE,1098578
PFCO,929031
PFD,868578
PFDC,869004
PFDE,1103406
PFE,78003
PFED,1013554
PFEN,1345432
PFG,1126328
PFG,1162328
PFGC,908254
PFGI,316770
PFI,1037652
PFIE,1289636
PFII,1163300
PFIN,75340
PFIS,1056943
PFL,1244183
PFLC,1093728
PFLD,1158269
PFLT,1504619
PFMH,1267147
PFMS,1171546
PFMT,1550695
PFN,1296250
PFNC,790183
PFND,889428
PFNH,1049861
PFNI,1421981
PFNS,1054508
PFO,882071
PFOO,1077561
PFOO,1096555
PFPT,1212458
PFS,1178970
PFSB,920945
PFSD,1069799
PFSF,1400732
PFSI,1568669
PFSL,1051859
PFSW,1095315
PFSY,1034840
PFTI,1019787
PFVR,1424328
PFWD,1050180
PG,80424
PGC,1050743
PGCG,1462047
PGD,888154
PGEC,790179
PGEI,1079297
PGEM,1284807
PGEPRB,1042798
PGF,854580
PGI,81157
PGID,1061164
PGL,77385
PGLC,1432196
PGLD,943032
PGM,855048
PGN,1094093
PGNF,1089979
PGNX,835887
PGOL,1080448
PGP,1318025
PGR,80661
PGRD,1300662
PGRIU,1329605
PGRM,1388510
PGRX,1477032
PGSI,1363254
PGSY,1413990
PGTI,1354327
PGTK,1553404
PGTV,1135338
PGWC,1126752
PGZ,1557523
PH,76334
PHAR,1072546
PHC,915127
PHCC,1037975
PHCO,1138476
PHD,1305767
PHDTF,1136386
PHF,837951
PHFB,49397
PHFC,1003936
PHFR,353827
PHGN,761237
PHGW,1017837
PHH,77776
PHHM,923473
PHII,350403
PHIS,888719
PHK,1219360
PHLI,1000278
PHLY,909109
PHM,822416
PHMD,711665
PHOT,1161582
PHRM,1203866
PHS,1027974
PHSB,1158026
PHST,1040853
PHT,1166258
PHTN,1002663
PHTW,791050
PHWY,1096631
PHX,315131
PHY,832904
PHYX,1010397
PIA,842891
PICO,830122
PICZQ,277923
PIED,1366826
PIEX,1364123
PII,931015
PIII,845072
PIK,1094286
PILL,906337
PIM,830622
PIMO,1272550
PIMZ,1463191
PINC,1577916
PINN,1362120
PINV,1520047
PIOL,351349
PIP,1264314
PIP,1326190
PIR,278130
PIR,1365754
PIVN,1383637
PIVX,1160420
PIXG,1023298
PIXR,1002114
PJC,1230245
PJTG,1096789
PKBK,1315399
PKD,76321
PKDY,1171159
PKE,76267
PKEH,824851
PKG,75677
PKGH,1364798
PKI,31791
PKO,1412350
PKOH,76282
PKPL,1310982
PKS,701374
PKSI,1067797
PKTR,1011344
PKTX,1128189
PKVG,1394120
PKY,729237
PL,355429
PLA,1072341
PLAB,810136
PLAY,1297633
PLB,849667
PLBC,1168455
PLBI,1110781
PLCC,704159
PLCE,1041859
PLCM,1010552
PLCSF,879682
PLD,899881
PLDI,1458704
PLE,1022243
PLFE,80124
PLI,948844
PLI,1408808
PLKC,1123845
PLKI,1041379
PLKT,1076505
PLL,75829
PLLK,710846
PLLL,750561
PLMA,1082822
PLMD,878748
PLMT,706874
PLNR,722392
PLNT,896861
PLNU,1368044
PLOW,1287213
PLP,793421
PLPC,80035
PLPE,1455819
PLPL,1317880
PLPM,1362925
PLRB,79225
PLRO,1330340
PLSB,1279410
PLT,914025
PLTE,1371455
PLUG,1093691
PLUM,1035656
PLUS,1022408
PLWY,1101816
PLX,350426
PLXS,785786
PLXT,850579
PM,1413329
PMACA,1041665
PMAH,1356735
PMAP,1477009
PMBC,1109546
PMC,722571
PMC,1388195
PMCM,1516522
PMCS,767920
PMCY,1073949
PMD,806517
PMDL,814057
PMDX,790526
PMED,916444
PMF,1140392
PMFG,76954
PMFG,1422862
PMFI,1329606
PMG,892884
PMG,892994
PMG,1423593
PMH,887398
PMI,935724
PMIC,1453820
PMID,1001917
PMIG,1408300
PMII,1398090
PML,1170299
PMLK,882991
PMLT,1474167
PMM,844790
PMN,892960
PMO,900422
PMQCU,1330487
PMRY,883979
PMSI,895810
PMT,824463
PMT,1464423
PMTI,881695
PMTR,924829
PMWI,1108730
PMX,1181506
PMXO,1471387
PNAM,1380713
PNB,1042521
PNBC,707855
PNBI,1113026
PNBK,1098146
PNC,713676
PNCH,1437596
PNCL,1166291
PNDR,1080319
PNF,1140410
PNFP,1115055
PNFT,77155
PNG,910110
PNG,1481506
PNGC,1222557
PNHV,1027235
PNI,1170311
PNK,356213
PNLT,1376502
PNM,1108426
PNN,77106
PNNT,1383414
PNNW,788885
PNO,1059404
PNP,1040454
PNR,77360
PNRA,724606
PNRG,56868
PNRR,1043825
PNS,1004608
PNSN,1123541
PNTE,917331
PNTV,1037131
PNW,764622
PNWB,949504
PNX,1129633
PNXE,1373683
PNY,78460
POCC,893813
POCI,867840
PODD,1145197
POG,1006264
POGI,1191354
POHC,1227728
POHF,1157843
POIG,1109348
POL,1122976
POLGA,927417
POLXF,317158
POM,79732
POM,1135971
POMH,908754
POMH,1252956
PONE,916230
PONR,830141
POOL,945841
POP,311871
POPEZ,784011
POR,784977
PORK,1143967
PORS,1374718
PORT,79564
PORT,1099517
POS,883977
POSC,844985
POSO,1018693
POSS,79677
POST,1530950
POTG,1403674
POWI,833640
POWL,80420
POWN,1505892
POWR,882154
POZN,1059790
PP,77278
PP,894158
PP,1011699
PPA,1454238
PPACU,1377490
PPBG,1338929
PPBI,1028918
PPBN,103123
PPBN,1031233
PPC,802481
PPCH,1517681
PPCO,1047188
PPD,311657
PPDA,1086533
PPDC,1436872
PPDI,1003124
PPF,899581
PPFP,1387522
PPFR,1104901
PPG,79879
PPHM,704562
PPI,1508128
PPID,1017137
PPKI,1084133
PPKSD,1440819
PPL,317187
PPL,922224
PPLB,791770
PPLC,1202507
PPLM,1037249
PPM,890516
PPMC,1001065
PPNT,1145906
PPO,1292556
PPO,1294819
PPP,230463
PPR,826020
PPRG,1240093
PPRM,76286
PPRO,1294649
PPRW,1388686
PPS,903127
PPSI,1449792
PPT,827773
PPTI,858155
PPTO,1430057
PPTV,704460
PPWE,1357939
PPX,1168397
PPZY,1341768
PQ,872248
PQE,215219
PR,355787
PRA,1127703
PRAA,1185348
PRAB,354383
PRAC,911787
PRAI,1293243
PRB,1299966
PRBZ,1028751
PRC,779164
PRCM,1025711
PRCP,887226
PRCS,1033025
PRCU,859636
PRCY,856072
PRDS,727489
PRE,911421
PREA,1436351
PREEF,930007
PREM,854399
PREZQ,888507
PRFS,790988
PRFT,1085869
PRGF,934868
PRGN,1031107
PRGO,820096
PRGO,1585364
PRGS,876167
PRGX,1007330
PRH,1134765
PRI,1475922
PRIT,1093027
PRK,805676
PRKA,1297937
PRKR,914139
PRL,1016965
PRLB,1443669
PRLE,928953
PRLO,938320
PRLS,897893
PRLX,724988
PRM,884382
PRMC,1041581
PRMW,1365101
PRNC,1111710
PRNW,1165231
PRO,1392972
PROJ,1029299
PROP,1434110
PROS,1273397
PROT,1469559
PROV,1010470
PROX,1112263
PRPM,1421100
PRPX,1263074
PRS,1170593
PRSC,1220754
PRSE,1111553
PRSF,1080306
PRSI,79661
PRSP,1068851
PRSS,1117733
PRST,846876
PRSW,1084400
PRTA,1559053
PRTK,1014653
PRTN,1114617
PRTP,1094656
PRTR,1163345
PRTS,1378950
PRTX,1099215
PRU,1137774
PRV,1044942
PRVB,1125557
PRVD,1263756
PRVH,704172
PRVT,1068084
PRVWZ,1091271
PRWK,1121786
PRWT,1102287
PRX,878088
PRXG,1082198
PRXI,796764
PRXL,799729
PRZ,1003472
PSA,318380
PSA,1393311
PSAI,893430
PSB,866368
PSBC,1169424
PSBG,1235091
PSBH,1293211
PSBI,1047537
PSBQ,948368
PSCDE,1095701
PSCP,888702
PSD,1085392
PSDI,1123130
PSDV,1314102
PSE,1407463
PSEC,1287032
PSED,1088399
PSEM,1001426
PSF,1498612
PSFC,1031340
PSFT,875570
PSGY,1391614
PSID,1347022
PSIX,1137091
PSMH,1362180
PSMI,880177
PSMT,1041803
PSOF,908235
PSOL,1124217
PSON,1451654
PSPN,1451822
PSPT,1289001
PSPW,1221554
PSRC,1178056
PSRU,1415306
PSS,1060232
PSSI,920527
PSSR,225628
PSSS,1511618
PSTA,913032
PSTB,1507277
PSTI,878556
PSTI,1158780
PSTLS,77808
PSTR,1473061
PSTX,812301
PSUN,874841
PSW,1229876
PSX,1534701
PSXP,1572910
PSY,1215664
PSYS,829608
PSZR,1398488
PTAM,1431880
PTBS,925173
PTC,708821
PTC,857005
PTCH,275866
PTCK,1402186
PTCT,1070081
PTEC,832767
PTEK,880804
PTEK,1302177
PTEL,1377469
PTEN,889900
PTG,90045
PTGC,1057226
PTHDF,1028425
PTI,1324503
PTI,1400431
PTIE,1069530
PTII,1064481
PTIX,1003950
PTLA,1269021
PTLD,77864
PTM,901823
PTMK,95585
PTN,911216
PTNK,1185218
PTNX,311505
PTON,1062441
PTOO,1384365
PTP,1171500
PTPE,1346526
PTRC,1172298
PTRS,1075043
PTRT,805729
PTRY,915862
PTSC,836564
PTSEF,1204413
PTSG,1288382
PTSH,1080924
PTSI,798287
PTSX,1014733
PTSX,1398797
PTT,1172852
PTTTS,75894
PTV,1089976
PTX,1024126
PTY,1190935
PTYA,814181
PTZ,1068848
PUBC,1141964
PUBSF,899849
PUDA,1162747
PUFF,909483
PULB,1062438
PULS,96763
PUMD,1222244
PUMP,1033660
PUNK,1418452
PUPS,1074961
PURE,1006028
PURW,356446
PURY,1112425
PUSH,908566
PVA,77159
PVCC,81288
PVCT,315545
PVEN,1506522
PVFC,928592
PVG,1366292
PVH,78239
PVIS,1022911
PVLH,1093800
PVLN,1112477
PVN,1035713
PVNC,1134982
PVNX,1362377
PVR,1144945
PVSA,820907
PVST,942319
PVSW,1042821
PVTA,1506302
PVTB,889936
PVTL,1086329
PW,78838
PW,1532619
PWAV,1023362
PWCL,827055
PWEB,1086303
PWEI,852426
PWER,1042825
PWHT,1006762
PWNX,894536
PWOD,716605
PWON,1468780
PWR,1050915
PWRC,1121885
PWRI,1082733
PWRM,1063530
PWTC,1066978
PWVE,1111814
PWVI,933972
PWX,831968
PX,884905
PXCE,1408961
PXD,1038357
PXG,26820
PXLW,1040161
PXP,891456
PXPT,1113679
PXR,75681
PXTE,1342643
PYBX,1365359
PYCO,276720
PYDS,1088034
PYM,848077
PYMX,1341843
PYN,1181505
PYR,1016289
PYSJ,1044847
PYSU,863441
PYTO,1002422
PYX,842699
PYXP,1037759
PZA,814139
PZC,1181504
PZG,1342854
PZN,1399249
PZZ,1063561
PZZA,901491
PZZI,718332
Q,1037949
Q,1478242
QADI,1036188
QBAK,758938
QCBC,912465
QCCO,1289505
QCOM,804328
QCOR,891288
QCRH,906465
QCYR,1092619
QD,1018833
QDEL,353569
QDIN,917126
QEBR,1438650
QEGY,1295961
QELP,1407185
QEP,1108827
QEPC,1017815
QEPM,1576044
QFAB,103341
QGI,27960
QGLY,868278
QGP,1118847
QIII,1125672
QLGC,918386
QLIK,1305294
QLTI,827809
QLTS,1391142
QLTY,922863
QLYS,1107843
QMAR,1325098
QMCI,1101433
QMDT,1088206
QMED,729213
QMM,1102901
QMMG,1130126
QMRK,1006691
QMTL,81350
QNBC,750558
QNST,1117297
QNTA,1264242
QNTSQ,1024678
QNTV,1353637
QOBJ,855743
QOIL,1089104
QPAC,1579252
QPCI,1310753
QPDC,843462
QPRJ,1423586
QQQX,1381186
QRCP,775351
QRE,1502012
QRR,1380501
QRSI,906551
QSFT,1088033
QSII,708818
QSPW,1301843
QSTG,1174228
QTEK,1107714
QTET,1581889
QTII,1061316
QTM,709283
QTRN,919623
QTS,1577368
QTUM,1440799
QTWW,1166380
QUAD,1481792
QUIK,882508
QUIN,1166409
QUIP,796577
QUIX,32870
QUMI,1122991
